seqno,name,filename,domainname,date,time
271,新北市政府衛生局,108年8月(本局例行性檢驗重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
272,新北市政府衛生局,108年8月(本局例行性檢驗豆製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E8%B1%86%E8%A3%BD%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
273,新北市政府衛生局,108年8月(本局例行性檢驗麵食)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E9%BA%B5%E9%A3%9F%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
274,新北市政府衛生局,108年8月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91.pdf,20230731,153030
275,新北市政府衛生局,108年8月(中秋應景食品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B48%E6%9C%88%E3%80%90%E4%B8%AD%E7%A7%8B%E6%87%89%E6%99%AF%E9%A3%9F%E5%93%81%E6%8A%BD%E9%A9%97%E3%80%91(1).pdf,20230731,153030
276,新北市政府衛生局,108年8月(後市場農藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B49%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
277,新北市政府衛生局,108年9月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B49%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
278,新北市政府衛生局,108年9月(本局火鍋料)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E7%81%AB%E9%8D%8B%E6%96%99%E3%80%91%20.pdf,20230731,153030
279,新北市政府衛生局,108年9月(本局豆漿)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E8%B1%86%E6%BC%BF%E3%80%91.pdf,20230731,153030
280,新北市政府衛生局,108年9月(本局水血)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%B0%B4%E8%A1%80%E3%80%91(1).pdf,20230731,153030
281,新北市政府衛生局,108年9月(本局例行性檢驗截切水果)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E6%88%AA%E5%88%87%E6%B0%B4%E6%9E%9C%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
282,新北市政府衛生局,108年9月(本局例行性檢驗溴酸鹽)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E6%BA%B4%E9%85%B8%E9%B9%BD%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
283,新北市政府衛生局,108年9月(本局例行性抽檢驗涼麵)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%8A%BD%E6%AA%A2%E9%A9%97-%E6%B6%BC%E9%BA%B5%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88(1).pdf,20230731,153030
284,新北市政府衛生局,108年9月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B49%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91.pdf,20230731,153030
285,新北市政府衛生局,108年9月(本局豆腐及凍豆腐)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B49%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E8%B1%86%E8%85%90%E5%8F%8A%E5%87%8D%E8%B1%86%E8%85%90%E3%80%91.pdf,20230731,153030
286,新北市政府衛生局,108年9月(後市場農藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=2389,20230731,153030
287,新北市政府衛生局,108年10月(本局八仙果)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%85%AB%E4%BB%99%E6%9E%9C%E3%80%91.pdf,20230731,153030
288,新北市政府衛生局,108年10月(本局例行性檢驗紙製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E7%B4%99%E8%A3%BD%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
289,新北市政府衛生局,108年10月(本局例行性檢驗工業區攤販便當)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E5%B7%A5%E6%A5%AD%E5%8D%80%E6%94%A4%E8%B2%A9%E4%BE%BF%E7%95%B6%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
290,新北市政府衛生局,108年10月(本局例行性檢驗加水站)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E5%8A%A0%E6%B0%B4%E7%AB%99%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
291,新北市政府衛生局,108年10月(聯工麵包糕餅)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E8%81%AF%E5%B7%A5-%E9%BA%B5%E5%8C%85%E7%B3%95%E9%A4%85%E3%80%91.pdf,20230731,153030
292,新北市政府衛生局,108年10月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91.pdf,20230731,153030
293,新北市政府衛生局,108年10月(本局例行性檢驗包裝飲用水)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E5%8C%85%E8%A3%9D%E9%A3%B2%E7%94%A8%E6%B0%B4%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
294,新北市政府衛生局,108年10月(聯合分工重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91(1).pdf,20230731,153030
295,新北市政府衛生局,108年10月(本局例行性檢驗三明治)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E4%B8%89%E6%98%8E%E6%B2%BB%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
296,新北市政府衛生局,108年10月(本局例行性檢驗沙拉)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E6%B2%99%E6%8B%89%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
297,新北市政府衛生局,108年10月(本局例行性檢驗菜餚)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E6%B2%99%E6%8B%89%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
298,新北市政府衛生局,108年10月(本局例行性檢驗漢堡及鬆餅)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E6%BC%A2%E5%A0%A1%E5%8F%8A%E9%AC%86%E9%A4%85%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
299,新北市政府衛生局,108年10月(聯合分工豆製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E8%AA%BF%E5%91%B3%E8%B1%86%E4%B9%BE%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
300,新北市政府衛生局,108年10月(本局紅魷魚片及黃橄欖)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B410%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E7%B4%85%E9%AD%B7%E9%AD%9A%E7%89%87.%E9%BB%83%E6%A9%84%E6%AC%96%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
301,新北市政府衛生局,108年10月(本局調味豆乾)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E8%AA%BF%E5%91%B3%E8%B1%86%E4%B9%BE%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
302,新北市政府衛生局,108年10月(後市場真菌毒素)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E7%9C%9F%E8%8F%8C%E6%AF%92%E7%B4%A0%E3%80%91.pdf,20230731,153030
303,新北市政府衛生局,108年10月(後市場農藥殘留)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E6%AE%98%E7%95%99%E3%80%91.pdf,20230731,153030
304,新北市政府衛生局,108年10月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B410%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
305,新北市政府衛生局,108年11月(聯合分工黃麴毒素)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B411%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E9%BB%83%E9%BA%B4%E6%AF%92%E7%B4%A0%E3%80%91.pdf,20230731,153030
306,新北市政府衛生局,108年11月(本局例行性檢驗蔥抓餅)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B411%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E8%94%A5%E6%8A%93%E9%A4%85%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
307,新北市政府衛生局,108年11月(本局例行性檢驗塑膠類食品容器具)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B411%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E5%A1%91%E8%86%A0%E9%A1%9E%E9%A3%9F%E5%93%81%E5%AE%B9%E5%99%A8%E5%85%B7%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
308,新北市政府衛生局,108年11月(聯合分工五穀)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B411%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E4%BA%94%E7%A9%80%E3%80%91.pdf,20230731,153030
309,新北市政府衛生局,108年11月(聯合分工濾掛式咖啡)抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=8012,20230731,153030
310,新北市政府衛生局,108年12月(冬至應景食品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=2397,20230731,153030
311,新北市政府衛生局,108年12月(聯合分工甲醛三聚氰胺塑膠類)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/108%E5%B9%B412%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E7%94%B2%E9%86%9B%E4%B8%89%E8%81%9A%E6%B0%B0%E8%83%BA%E5%A1%91%E8%86%A0%E9%A1%9E%E3%80%91.pdf,20230731,153030
312,新北市政府衛生局,108年12月(本局例行性檢驗水餃鍋貼)抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=2399,20230731,153030
313,新北市政府衛生局,109年1月(春節食品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/basic/?mode=detail&node=2400,20230731,153030
314,新北市政府衛生局,109年1月(元宵食品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/2-109%E5%85%83%E5%AE%B5%E6%8A%BD%E9%A9%97%E5%90%8D%E5%86%8A.pdf,20230731,153030
315,新北市政府衛生局,109年1月(本局例行性檢驗關東煮)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/109%E5%B9%B41%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E9%97%9C%E6%9D%B1%E7%85%AE%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
316,新北市政府衛生局,109年1月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/109%E5%B9%B41%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
317,新北市政府衛生局,109年2月(聯合分工香辛料)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/109%E5%B9%B42%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E9%A6%99%E8%BE%9B%E6%96%99%E3%80%91.pdf,20230731,153030
318,新北市政府衛生局,109年2月(後市場農藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/109%E5%B9%B42%E6%9C%88%E5%BE%8C%E5%B8%82%E5%A0%B4%E8%BE%B2%E8%97%A5.pdf,20230731,153030
319,新北市政府衛生局,109年2月(醃漬蔬菜抽驗專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/%E9%86%83%E6%BC%AC%E8%94%AC%E8%8F%9C%E6%8A%BD%E9%A9%97%E5%90%8D%E5%86%8A.pdf,20230731,153030
320,新北市政府衛生局,109年2月(聯合分工動物用藥抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/2%E6%9C%88-%E8%81%AF%E5%B7%A5-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5.pdf,20230731,153030
321,新北市政府衛生局,109年3月(後市場農藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/health_ntpc/6/file/109%E5%B9%B42%E6%9C%88%E5%BE%8C%E5%B8%82%E5%A0%B4%E8%BE%B2%E8%97%A5.pdf,20230731,153030
322,新北市政府衛生局,109年3月(本局例行性檢驗乳品專案)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B43%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E4%B9%B3%E5%93%81%E5%B0%88%E6%A1%88%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
323,新北市政府衛生局,109年3月(本局例行性檢驗餐車小吃)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B43%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E9%A4%90%E8%BB%8A%E5%B0%8F%E5%90%83%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
324,新北市政府衛生局,109年3月(本局例行性檢驗嬰兒副食品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B43%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C%E6%80%A7%E6%AA%A2%E9%A9%97-%E5%AC%B0%E5%85%92%E5%89%AF%E9%A3%9F%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
325,新北市政府衛生局,109年3月(聯合分工麵包糕餅)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/%E9%BA%B5%E5%8C%85%E7%B3%95%E9%A4%85%E6%8A%BD%E9%A9%97%E5%90%8D%E5%86%8A.pdf,20230731,153030
326,新北市政府衛生局,109年3月(本局例行兒童節糖果零食)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/%E7%B3%96%E6%9E%9C%E9%9B%B6%E9%A3%9F%E6%8A%BD%E9%A9%97%E5%90%8D%E5%86%8A.pdf,20230731,153030
327,新北市政府衛生局,109年3月(本局例行嬰兒奶粉)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B43%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80%E4%BE%8B%E8%A1%8C-%E5%AC%B0%E5%85%92%E5%A5%B6%E7%B2%89%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
328,新北市政府衛生局,109年3月(清明食品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B43%E6%9C%88%E3%80%90%E6%B8%85%E6%98%8E%E9%A3%9F%E5%93%81%E6%8A%BD%E9%A9%97%E3%80%91.pdf,20230731,153030
329,新北市政府衛生局,109年3月(本局生魚片)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B43%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E7%94%9F%E9%AD%9A%E7%89%87%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
330,新北市政府衛生局,109年4月(本局壽司飯糰等即食米製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B44%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E5%A3%BD%E5%8F%B8%E9%A3%AF%E7%B3%B0%E7%AD%89%E5%8D%B3%E9%A3%9F%E7%B1%B3%E8%A3%BD%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
331,新北市政府衛生局,109年4月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B44%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
332,新北市政府衛生局,109年5月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B45%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
333,新北市政府衛生局,109年5月(本局母親節蛋糕)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B45%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%AF%8D%E8%A6%AA%E7%AF%80%E8%9B%8B%E7%B3%95%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
334,新北市政府衛生局,109年5月(聯合分工醬油)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B45%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E9%86%AC%E6%B2%B9%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
335,新北市政府衛生局,109年5月(本局濕麵製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B45%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%BF%95%E9%BA%B5%E8%A3%BD%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
336,新北市政府衛生局,109年5月(本局金針)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B45%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E9%87%91%E9%87%9D%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
337,新北市政府衛生局,109年5月(聯合分工市售包裝飲用水)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B45%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E5%B8%82%E5%94%AE%E5%8C%85%E8%A3%9D%E9%A3%B2%E7%94%A8%E6%B0%B4%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
338,新北市政府衛生局,109年5月(聯合分工食用油脂)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B45%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E9%A3%9F%E7%94%A8%E6%B2%B9%E8%84%82%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
339,新北市政府衛生局,109年6月(本局沙拉麵包)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%B2%99%E6%8B%89%E9%BA%B5%E5%8C%85%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
340,新北市政府衛生局,109年6月(後市場真菌毒素)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E7%9C%9F%E8%8F%8C%E6%AF%92%E7%B4%A0%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
341,新北市政府衛生局,109年6月(後市場重金屬)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E9%87%8D%E9%87%91%E5%B1%AC%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
342,新北市政府衛生局,109年(端午應景食品抽驗)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B4%E5%BA%A6%E7%AB%AF%E5%8D%88%E6%87%89%E6%99%AF%E9%A3%9F%E5%93%81%E6%8A%BD%E9%A9%97%E5%90%8D%E5%86%8A.pdf,20230731,153030
343,新北市政府衛生局,109年6月(本局澱粉類製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E6%BE%B1%E7%B2%89%E9%A1%9E%E8%A3%BD%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
344,新北市政府衛生局,109年6月(本局米濕製品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E6%9C%AC%E5%B1%80-%E7%B1%B3%E6%BF%95%E8%A3%BD%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
345,新北市政府衛生局,109年6月(聯合分工水產品)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B46%E6%9C%88%E3%80%90%E8%81%AF%E5%90%88%E5%88%86%E5%B7%A5-%E6%B0%B4%E7%94%A2%E5%93%81%E3%80%91%E7%B6%B2%E9%A0%81%E7%89%88.pdf,20230731,153030
346,新北市政府衛生局,109年2月(後市場動物用藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B42%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E5%8B%95%E7%89%A9%E7%94%A8%E8%97%A5%E3%80%91.pdf,20230731,153030
347,新北市政府衛生局,109年4月(後市場農藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B44%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E3%80%91.pdf,20230731,153030
348,新北市政府衛生局,109年5月(後市場農藥)抽驗名冊,https://www.health.ntpc.gov.tw/archive/file/109%E5%B9%B45%E6%9C%88%E3%80%90%E5%BE%8C%E5%B8%82%E5%A0%B4-%E8%BE%B2%E8%97%A5%E3%80%91.pdf,20230731,153030
